dataset,model_size,milestone,vocab_size,seed,task,acc
babylm3,60m,75,8000,2,principle_a_reconstruction,0.304
babylm3,60m,75,8000,2,regular_plural_subject_verb_agreement_1,0.752
babylm3,60m,75,8000,2,regular_plural_subject_verb_agreement_2,0.684
babylm3,60m,75,8000,2,sentential_negation_npi_licensor_present,0.999
babylm3,60m,75,8000,2,sentential_negation_npi_scope,0.366
babylm3,60m,75,8000,2,sentential_subject_island,0.348
babylm3,60m,75,8000,2,superlative_quantifiers_1,0.507
babylm3,60m,75,8000,2,superlative_quantifiers_2,0.715
babylm3,60m,75,8000,2,tough_vs_raising_1,0.383
babylm3,60m,75,8000,2,tough_vs_raising_2,0.708
babylm3,60m,75,8000,2,transitive,0.696
babylm3,60m,75,8000,2,wh_island,0.524
babylm3,60m,75,8000,2,wh_questions_object_gap,0.688
babylm3,60m,75,8000,2,wh_questions_subject_gap,0.936
babylm3,60m,75,8000,2,wh_questions_subject_gap_long_distance,0.946
babylm3,60m,75,8000,2,wh_vs_that_no_gap,0.97
babylm3,60m,75,8000,2,wh_vs_that_no_gap_long_distance,0.986
babylm3,60m,75,8000,2,wh_vs_that_with_gap,0.226
babylm3,60m,75,8000,2,wh_vs_that_with_gap_long_distance,0.058
babylm3,60m,100,8000,0,adjunct_island,0.759
babylm3,60m,100,8000,0,anaphor_gender_agreement,0.814
babylm3,60m,100,8000,0,anaphor_number_agreement,0.951
babylm3,60m,100,8000,0,animate_subject_passive,0.713
babylm3,60m,100,8000,0,animate_subject_trans,0.796
babylm3,60m,100,8000,0,causative,0.543
babylm3,60m,100,8000,0,complex_np_island,0.45
babylm3,60m,100,8000,0,coordinate_structure_constraint_complex_left_branch,0.313
babylm3,60m,100,8000,0,coordinate_structure_constraint_object_extraction,0.581
babylm3,60m,100,8000,0,determiner_noun_agreement_1,0.927
babylm3,60m,100,8000,0,determiner_noun_agreement_2,0.969
babylm3,60m,100,8000,0,determiner_noun_agreement_irregular_1,0.727
babylm3,60m,100,8000,0,determiner_noun_agreement_irregular_2,0.871
babylm3,60m,100,8000,0,determiner_noun_agreement_with_adj_2,0.921
babylm3,60m,100,8000,0,determiner_noun_agreement_with_adj_irregular_1,0.723
babylm3,60m,100,8000,0,determiner_noun_agreement_with_adj_irregular_2,0.843
babylm3,60m,100,8000,0,determiner_noun_agreement_with_adjective_1,0.883
babylm3,60m,100,8000,0,distractor_agreement_relational_noun,0.519
babylm3,60m,100,8000,0,distractor_agreement_relative_clause,0.356
babylm3,60m,100,8000,0,drop_argument,0.7
babylm3,60m,100,8000,0,ellipsis_n_bar_1,0.657
babylm3,60m,100,8000,0,ellipsis_n_bar_2,0.723
babylm3,60m,100,8000,0,existential_there_object_raising,0.707
babylm3,60m,100,8000,0,existential_there_quantifiers_1,0.989
babylm3,60m,100,8000,0,existential_there_quantifiers_2,0.091
babylm3,60m,100,8000,0,existential_there_subject_raising,0.712
babylm3,60m,100,8000,0,expletive_it_object_raising,0.686
babylm3,60m,100,8000,0,inchoative,0.473
babylm3,60m,100,8000,0,intransitive,0.655
babylm3,60m,100,8000,0,irregular_past_participle_adjectives,0.836
babylm3,60m,100,8000,0,irregular_past_participle_verbs,0.784
babylm3,60m,100,8000,0,irregular_plural_subject_verb_agreement_1,0.774
babylm3,60m,100,8000,0,irregular_plural_subject_verb_agreement_2,0.809
babylm3,60m,100,8000,0,left_branch_island_echo_question,0.35
babylm3,60m,100,8000,0,left_branch_island_simple_question,0.402
babylm3,60m,100,8000,0,matrix_question_npi_licensor_present,0.161
babylm3,60m,100,8000,0,npi_present_1,0.24
babylm3,60m,100,8000,0,npi_present_2,0.221
babylm3,60m,100,8000,0,only_npi_licensor_present,0.996
babylm3,60m,100,8000,0,only_npi_scope,0.555
babylm3,60m,100,8000,0,passive_1,0.841
babylm3,60m,100,8000,0,passive_2,0.799
babylm3,60m,100,8000,0,principle_a_c_command,0.576
babylm3,60m,100,8000,0,principle_a_case_1,1.0
babylm3,60m,100,8000,0,principle_a_case_2,0.858
babylm3,60m,100,8000,0,principle_a_domain_1,0.983
babylm3,60m,100,8000,0,principle_a_domain_2,0.716
babylm3,60m,100,8000,0,principle_a_domain_3,0.551
babylm3,60m,100,8000,0,principle_a_reconstruction,0.311
babylm3,60m,100,8000,0,regular_plural_subject_verb_agreement_1,0.712
babylm3,60m,100,8000,0,regular_plural_subject_verb_agreement_2,0.682
babylm3,60m,100,8000,0,sentential_negation_npi_licensor_present,0.996
babylm3,60m,100,8000,0,sentential_negation_npi_scope,0.35
babylm3,60m,100,8000,0,sentential_subject_island,0.299
babylm3,60m,100,8000,0,superlative_quantifiers_1,0.719
babylm3,60m,100,8000,0,superlative_quantifiers_2,0.529
babylm3,60m,100,8000,0,tough_vs_raising_1,0.349
babylm3,60m,100,8000,0,tough_vs_raising_2,0.796
babylm3,60m,100,8000,0,transitive,0.732
babylm3,60m,100,8000,0,wh_island,0.654
babylm3,60m,100,8000,0,wh_questions_object_gap,0.673
babylm3,60m,100,8000,0,wh_questions_subject_gap,0.931
babylm3,60m,100,8000,0,wh_questions_subject_gap_long_distance,0.925
babylm3,60m,100,8000,0,wh_vs_that_no_gap,0.94
babylm3,60m,100,8000,0,wh_vs_that_no_gap_long_distance,0.95
babylm3,60m,100,8000,0,wh_vs_that_with_gap,0.326
babylm3,60m,100,8000,0,wh_vs_that_with_gap_long_distance,0.141
babylm3,60m,100,8000,1,adjunct_island,0.814
babylm3,60m,100,8000,1,anaphor_gender_agreement,0.74
babylm3,60m,100,8000,1,anaphor_number_agreement,0.897
babylm3,60m,100,8000,1,animate_subject_passive,0.691
babylm3,60m,100,8000,1,animate_subject_trans,0.777
babylm3,60m,100,8000,1,causative,0.535
babylm3,60m,100,8000,1,complex_np_island,0.509
babylm3,60m,100,8000,1,coordinate_structure_constraint_complex_left_branch,0.361
babylm3,60m,100,8000,1,coordinate_structure_constraint_object_extraction,0.66
babylm3,60m,100,8000,1,determiner_noun_agreement_1,0.943
babylm3,60m,100,8000,1,determiner_noun_agreement_2,0.957
babylm3,60m,100,8000,1,determiner_noun_agreement_irregular_1,0.731
babylm3,60m,100,8000,1,determiner_noun_agreement_irregular_2,0.866
babylm3,60m,100,8000,1,determiner_noun_agreement_with_adj_2,0.93
babylm3,60m,100,8000,1,determiner_noun_agreement_with_adj_irregular_1,0.763
babylm3,60m,100,8000,1,determiner_noun_agreement_with_adj_irregular_2,0.859
babylm3,60m,100,8000,1,determiner_noun_agreement_with_adjective_1,0.913
babylm3,60m,100,8000,1,distractor_agreement_relational_noun,0.582
babylm3,60m,100,8000,1,distractor_agreement_relative_clause,0.383
babylm3,60m,100,8000,1,drop_argument,0.716
babylm3,60m,100,8000,1,ellipsis_n_bar_1,0.674
babylm3,60m,100,8000,1,ellipsis_n_bar_2,0.747
babylm3,60m,100,8000,1,existential_there_object_raising,0.729
babylm3,60m,100,8000,1,existential_there_quantifiers_1,0.945
babylm3,60m,100,8000,1,existential_there_quantifiers_2,0.044
babylm3,60m,100,8000,1,existential_there_subject_raising,0.744
babylm3,60m,100,8000,1,expletive_it_object_raising,0.679
babylm3,60m,100,8000,1,inchoative,0.438
babylm3,60m,100,8000,1,intransitive,0.631
babylm3,60m,100,8000,1,irregular_past_participle_adjectives,0.888
babylm3,60m,100,8000,1,irregular_past_participle_verbs,0.77
babylm3,60m,100,8000,1,irregular_plural_subject_verb_agreement_1,0.758
babylm3,60m,100,8000,1,irregular_plural_subject_verb_agreement_2,0.794
babylm3,60m,100,8000,1,left_branch_island_echo_question,0.518
babylm3,60m,100,8000,1,left_branch_island_simple_question,0.51
babylm3,60m,100,8000,1,matrix_question_npi_licensor_present,0.093
babylm3,60m,100,8000,1,npi_present_1,0.284
babylm3,60m,100,8000,1,npi_present_2,0.311
babylm3,60m,100,8000,1,only_npi_licensor_present,0.025
babylm3,60m,100,8000,1,only_npi_scope,0.13
babylm3,60m,100,8000,1,passive_1,0.81
babylm3,60m,100,8000,1,passive_2,0.816
babylm3,60m,100,8000,1,principle_a_c_command,0.593
babylm3,60m,100,8000,1,principle_a_case_1,1.0
babylm3,60m,100,8000,1,principle_a_case_2,0.802
babylm3,60m,100,8000,1,principle_a_domain_1,0.975
babylm3,60m,100,8000,1,principle_a_domain_2,0.698
babylm3,60m,100,8000,1,principle_a_domain_3,0.542
babylm3,60m,100,8000,1,principle_a_reconstruction,0.348
babylm3,60m,100,8000,1,regular_plural_subject_verb_agreement_1,0.762
babylm3,60m,100,8000,1,regular_plural_subject_verb_agreement_2,0.71
babylm3,60m,100,8000,1,sentential_negation_npi_licensor_present,0.999
babylm3,60m,100,8000,1,sentential_negation_npi_scope,0.378
babylm3,60m,100,8000,1,sentential_subject_island,0.43
babylm3,60m,100,8000,1,superlative_quantifiers_1,0.862
babylm3,60m,100,8000,1,superlative_quantifiers_2,0.55
babylm3,60m,100,8000,1,tough_vs_raising_1,0.353
babylm3,60m,100,8000,1,tough_vs_raising_2,0.804
babylm3,60m,100,8000,1,transitive,0.706
babylm3,60m,100,8000,1,wh_island,0.359
babylm3,60m,100,8000,1,wh_questions_object_gap,0.682
babylm3,60m,100,8000,1,wh_questions_subject_gap,0.875
babylm3,60m,100,8000,1,wh_questions_subject_gap_long_distance,0.924
babylm3,60m,100,8000,1,wh_vs_that_no_gap,0.926
babylm3,60m,100,8000,1,wh_vs_that_no_gap_long_distance,0.96
babylm3,60m,100,8000,1,wh_vs_that_with_gap,0.38
babylm3,60m,100,8000,1,wh_vs_that_with_gap_long_distance,0.153
babylm3,60m,100,8000,2,adjunct_island,0.757
babylm3,60m,100,8000,2,anaphor_gender_agreement,0.823
babylm3,60m,100,8000,2,anaphor_number_agreement,0.92
babylm3,60m,100,8000,2,animate_subject_passive,0.709
babylm3,60m,100,8000,2,animate_subject_trans,0.823
babylm3,60m,100,8000,2,causative,0.538
babylm3,60m,100,8000,2,complex_np_island,0.535
babylm3,60m,100,8000,2,coordinate_structure_constraint_complex_left_branch,0.376
babylm3,60m,100,8000,2,coordinate_structure_constraint_object_extraction,0.688
babylm3,60m,100,8000,2,determiner_noun_agreement_1,0.916
babylm3,60m,100,8000,2,determiner_noun_agreement_2,0.966
babylm3,60m,100,8000,2,determiner_noun_agreement_irregular_1,0.759
babylm3,60m,100,8000,2,determiner_noun_agreement_irregular_2,0.841
babylm3,60m,100,8000,2,determiner_noun_agreement_with_adj_2,0.934
babylm3,60m,100,8000,2,determiner_noun_agreement_with_adj_irregular_1,0.799
babylm3,60m,100,8000,2,determiner_noun_agreement_with_adj_irregular_2,0.825
babylm3,60m,100,8000,2,determiner_noun_agreement_with_adjective_1,0.893
babylm3,60m,100,8000,2,distractor_agreement_relational_noun,0.501
babylm3,60m,100,8000,2,distractor_agreement_relative_clause,0.383
babylm3,60m,100,8000,2,drop_argument,0.696
babylm3,60m,100,8000,2,ellipsis_n_bar_1,0.564
babylm3,60m,100,8000,2,ellipsis_n_bar_2,0.715
babylm3,60m,100,8000,2,existential_there_object_raising,0.75
babylm3,60m,100,8000,2,existential_there_quantifiers_1,0.979
babylm3,60m,100,8000,2,existential_there_quantifiers_2,0.045
babylm3,60m,100,8000,2,existential_there_subject_raising,0.742
babylm3,60m,100,8000,2,expletive_it_object_raising,0.707
babylm3,60m,100,8000,2,inchoative,0.44
babylm3,60m,100,8000,2,intransitive,0.6
babylm3,60m,100,8000,2,irregular_past_participle_adjectives,0.924
babylm3,60m,100,8000,2,irregular_past_participle_verbs,0.718
babylm3,60m,100,8000,2,irregular_plural_subject_verb_agreement_1,0.745
babylm3,60m,100,8000,2,irregular_plural_subject_verb_agreement_2,0.8
babylm3,60m,100,8000,2,left_branch_island_echo_question,0.27
babylm3,60m,100,8000,2,left_branch_island_simple_question,0.508
babylm3,60m,100,8000,2,matrix_question_npi_licensor_present,0.158
babylm3,60m,100,8000,2,npi_present_1,0.313
babylm3,60m,100,8000,2,npi_present_2,0.258
babylm3,60m,100,8000,2,only_npi_licensor_present,0.987
babylm3,60m,100,8000,2,only_npi_scope,0.27
babylm3,60m,100,8000,2,passive_1,0.802
babylm3,60m,100,8000,2,passive_2,0.803
babylm3,60m,100,8000,2,principle_a_c_command,0.609
babylm3,60m,100,8000,2,principle_a_case_1,1.0
babylm3,60m,100,8000,2,principle_a_case_2,0.735
babylm3,60m,100,8000,2,principle_a_domain_1,0.988
babylm3,60m,100,8000,2,principle_a_domain_2,0.656
babylm3,60m,100,8000,2,principle_a_domain_3,0.485
babylm3,60m,100,8000,2,principle_a_reconstruction,0.373
babylm3,60m,100,8000,2,regular_plural_subject_verb_agreement_1,0.739
babylm3,60m,100,8000,2,regular_plural_subject_verb_agreement_2,0.709
babylm3,60m,100,8000,2,sentential_negation_npi_licensor_present,1.0
babylm3,60m,100,8000,2,sentential_negation_npi_scope,0.327
babylm3,60m,100,8000,2,sentential_subject_island,0.45
babylm3,60m,100,8000,2,superlative_quantifiers_1,0.832
babylm3,60m,100,8000,2,superlative_quantifiers_2,0.555
babylm3,60m,100,8000,2,tough_vs_raising_1,0.337
babylm3,60m,100,8000,2,tough_vs_raising_2,0.778
babylm3,60m,100,8000,2,transitive,0.696
babylm3,60m,100,8000,2,wh_island,0.565
babylm3,60m,100,8000,2,wh_questions_object_gap,0.721
babylm3,60m,100,8000,2,wh_questions_subject_gap,0.934
babylm3,60m,100,8000,2,wh_questions_subject_gap_long_distance,0.941
babylm3,60m,100,8000,2,wh_vs_that_no_gap,0.953
babylm3,60m,100,8000,2,wh_vs_that_no_gap_long_distance,0.976
babylm3,60m,100,8000,2,wh_vs_that_with_gap,0.272
babylm3,60m,100,8000,2,wh_vs_that_with_gap_long_distance,0.087
babylm3,60m,250,8000,0,adjunct_island,0.745
babylm3,60m,250,8000,0,anaphor_gender_agreement,0.876
babylm3,60m,250,8000,0,anaphor_number_agreement,0.954
babylm3,60m,250,8000,0,animate_subject_passive,0.735
babylm3,60m,250,8000,0,animate_subject_trans,0.809
babylm3,60m,250,8000,0,causative,0.638
babylm3,60m,250,8000,0,complex_np_island,0.479
babylm3,60m,250,8000,0,coordinate_structure_constraint_complex_left_branch,0.429
babylm3,60m,250,8000,0,coordinate_structure_constraint_object_extraction,0.7
babylm3,60m,250,8000,0,determiner_noun_agreement_1,0.953
babylm3,60m,250,8000,0,determiner_noun_agreement_2,0.946
babylm3,60m,250,8000,0,determiner_noun_agreement_irregular_1,0.776
babylm3,60m,250,8000,0,determiner_noun_agreement_irregular_2,0.878
babylm3,60m,250,8000,0,determiner_noun_agreement_with_adj_2,0.902
babylm3,60m,250,8000,0,determiner_noun_agreement_with_adj_irregular_1,0.758
babylm3,60m,250,8000,0,determiner_noun_agreement_with_adj_irregular_2,0.836
babylm3,60m,250,8000,0,determiner_noun_agreement_with_adjective_1,0.909
babylm3,60m,250,8000,0,distractor_agreement_relational_noun,0.644
babylm3,60m,250,8000,0,distractor_agreement_relative_clause,0.541
babylm3,60m,250,8000,0,drop_argument,0.769
babylm3,60m,250,8000,0,ellipsis_n_bar_1,0.772
babylm3,60m,250,8000,0,ellipsis_n_bar_2,0.769
babylm3,60m,250,8000,0,existential_there_object_raising,0.739
babylm3,60m,250,8000,0,existential_there_quantifiers_1,0.968
babylm3,60m,250,8000,0,existential_there_quantifiers_2,0.365
babylm3,60m,250,8000,0,existential_there_subject_raising,0.83
babylm3,60m,250,8000,0,expletive_it_object_raising,0.728
babylm3,60m,250,8000,0,inchoative,0.514
babylm3,60m,250,8000,0,intransitive,0.684
babylm3,60m,250,8000,0,irregular_past_participle_adjectives,0.942
babylm3,60m,250,8000,0,irregular_past_participle_verbs,0.886
babylm3,60m,250,8000,0,irregular_plural_subject_verb_agreement_1,0.807
babylm3,60m,250,8000,0,irregular_plural_subject_verb_agreement_2,0.815
babylm3,60m,250,8000,0,left_branch_island_echo_question,0.482
babylm3,60m,250,8000,0,left_branch_island_simple_question,0.521
babylm3,60m,250,8000,0,matrix_question_npi_licensor_present,0.162
babylm3,60m,250,8000,0,npi_present_1,0.291
babylm3,60m,250,8000,0,npi_present_2,0.322
babylm3,60m,250,8000,0,only_npi_licensor_present,0.033
babylm3,60m,250,8000,0,only_npi_scope,0.379
babylm3,60m,250,8000,0,passive_1,0.833
babylm3,60m,250,8000,0,passive_2,0.794
babylm3,60m,250,8000,0,principle_a_c_command,0.524
babylm3,60m,250,8000,0,principle_a_case_1,1.0
babylm3,60m,250,8000,0,principle_a_case_2,0.915
babylm3,60m,250,8000,0,principle_a_domain_1,0.99
babylm3,60m,250,8000,0,principle_a_domain_2,0.764
babylm3,60m,250,8000,0,principle_a_domain_3,0.541
babylm3,60m,250,8000,0,principle_a_reconstruction,0.345
babylm3,60m,250,8000,0,regular_plural_subject_verb_agreement_1,0.838
babylm3,60m,250,8000,0,regular_plural_subject_verb_agreement_2,0.726
babylm3,60m,250,8000,0,sentential_negation_npi_licensor_present,0.993
babylm3,60m,250,8000,0,sentential_negation_npi_scope,0.344
babylm3,60m,250,8000,0,sentential_subject_island,0.284
babylm3,60m,250,8000,0,superlative_quantifiers_1,0.253
babylm3,60m,250,8000,0,superlative_quantifiers_2,0.712
babylm3,60m,250,8000,0,tough_vs_raising_1,0.406
babylm3,60m,250,8000,0,tough_vs_raising_2,0.808
babylm3,60m,250,8000,0,transitive,0.775
babylm3,60m,250,8000,0,wh_island,0.71
babylm3,60m,250,8000,0,wh_questions_object_gap,0.707
babylm3,60m,250,8000,0,wh_questions_subject_gap,0.898
babylm3,60m,250,8000,0,wh_questions_subject_gap_long_distance,0.904
babylm3,60m,250,8000,0,wh_vs_that_no_gap,0.971
babylm3,60m,250,8000,0,wh_vs_that_no_gap_long_distance,0.97
babylm3,60m,250,8000,0,wh_vs_that_with_gap,0.374
babylm3,60m,250,8000,0,wh_vs_that_with_gap_long_distance,0.119
babylm3,60m,250,8000,1,adjunct_island,0.738
babylm3,60m,250,8000,1,anaphor_gender_agreement,0.823
babylm3,60m,250,8000,1,anaphor_number_agreement,0.945
babylm3,60m,250,8000,1,animate_subject_passive,0.687
babylm3,60m,250,8000,1,animate_subject_trans,0.83
babylm3,60m,250,8000,1,causative,0.669
babylm3,60m,250,8000,1,complex_np_island,0.464
babylm3,60m,250,8000,1,coordinate_structure_constraint_complex_left_branch,0.417
babylm3,60m,250,8000,1,coordinate_structure_constraint_object_extraction,0.746
babylm3,60m,250,8000,1,determiner_noun_agreement_1,0.968
babylm3,60m,250,8000,1,determiner_noun_agreement_2,0.945
babylm3,60m,250,8000,1,determiner_noun_agreement_irregular_1,0.764
babylm3,60m,250,8000,1,determiner_noun_agreement_irregular_2,0.894
babylm3,60m,250,8000,1,determiner_noun_agreement_with_adj_2,0.914
babylm3,60m,250,8000,1,determiner_noun_agreement_with_adj_irregular_1,0.778
babylm3,60m,250,8000,1,determiner_noun_agreement_with_adj_irregular_2,0.85
babylm3,60m,250,8000,1,determiner_noun_agreement_with_adjective_1,0.919
babylm3,60m,250,8000,1,distractor_agreement_relational_noun,0.507
babylm3,60m,250,8000,1,distractor_agreement_relative_clause,0.399
babylm3,60m,250,8000,1,drop_argument,0.738
babylm3,60m,250,8000,1,ellipsis_n_bar_1,0.733
babylm3,60m,250,8000,1,ellipsis_n_bar_2,0.764
babylm3,60m,250,8000,1,existential_there_object_raising,0.746
babylm3,60m,250,8000,1,existential_there_quantifiers_1,0.932
babylm3,60m,250,8000,1,existential_there_quantifiers_2,0.08
babylm3,60m,250,8000,1,existential_there_subject_raising,0.807
babylm3,60m,250,8000,1,expletive_it_object_raising,0.728
babylm3,60m,250,8000,1,inchoative,0.502
babylm3,60m,250,8000,1,intransitive,0.651
babylm3,60m,250,8000,1,irregular_past_participle_adjectives,0.984
babylm3,60m,250,8000,1,irregular_past_participle_verbs,0.787
babylm3,60m,250,8000,1,irregular_plural_subject_verb_agreement_1,0.789
babylm3,60m,250,8000,1,irregular_plural_subject_verb_agreement_2,0.77
babylm3,60m,250,8000,1,left_branch_island_echo_question,0.517
babylm3,60m,250,8000,1,left_branch_island_simple_question,0.561
babylm3,60m,250,8000,1,matrix_question_npi_licensor_present,0.14
babylm3,60m,250,8000,1,npi_present_1,0.296
babylm3,60m,250,8000,1,npi_present_2,0.363
babylm3,60m,250,8000,1,only_npi_licensor_present,0.761
babylm3,60m,250,8000,1,only_npi_scope,0.4
babylm3,60m,250,8000,1,passive_1,0.827
babylm3,60m,250,8000,1,passive_2,0.788
babylm3,60m,250,8000,1,principle_a_c_command,0.432
babylm3,60m,250,8000,1,principle_a_case_1,1.0
babylm3,60m,250,8000,1,principle_a_case_2,0.861
babylm3,60m,250,8000,1,principle_a_domain_1,0.99
babylm3,60m,250,8000,1,principle_a_domain_2,0.781
babylm3,60m,250,8000,1,principle_a_domain_3,0.573
babylm3,60m,250,8000,1,principle_a_reconstruction,0.173
babylm3,60m,250,8000,1,regular_plural_subject_verb_agreement_1,0.826
babylm3,60m,250,8000,1,regular_plural_subject_verb_agreement_2,0.717
babylm3,60m,250,8000,1,sentential_negation_npi_licensor_present,0.997
babylm3,60m,250,8000,1,sentential_negation_npi_scope,0.39
babylm3,60m,250,8000,1,sentential_subject_island,0.296
babylm3,60m,250,8000,1,superlative_quantifiers_1,0.72
babylm3,60m,250,8000,1,superlative_quantifiers_2,0.386
babylm3,60m,250,8000,1,tough_vs_raising_1,0.453
babylm3,60m,250,8000,1,tough_vs_raising_2,0.762
babylm3,60m,250,8000,1,transitive,0.774
babylm3,60m,250,8000,1,wh_island,0.439
babylm3,60m,250,8000,1,wh_questions_object_gap,0.717
babylm3,60m,250,8000,1,wh_questions_subject_gap,0.872
babylm3,60m,250,8000,1,wh_questions_subject_gap_long_distance,0.907
babylm3,60m,250,8000,1,wh_vs_that_no_gap,0.968
babylm3,60m,250,8000,1,wh_vs_that_no_gap_long_distance,0.973
babylm3,60m,250,8000,1,wh_vs_that_with_gap,0.41
babylm3,60m,250,8000,1,wh_vs_that_with_gap_long_distance,0.11
babylm3,60m,250,8000,2,adjunct_island,0.764
babylm3,60m,250,8000,2,anaphor_gender_agreement,0.832
babylm3,60m,250,8000,2,anaphor_number_agreement,0.945
babylm3,60m,250,8000,2,animate_subject_passive,0.72
babylm3,60m,250,8000,2,animate_subject_trans,0.819
babylm3,60m,250,8000,2,causative,0.708
babylm3,60m,250,8000,2,complex_np_island,0.507
babylm3,60m,250,8000,2,coordinate_structure_constraint_complex_left_branch,0.4
